Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,,,,,,
124,US-2016-105578,Standard Class,MY-17380,Corporate,United States,Parker,Colorado,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,$802 ,2,0.2,50.098,,,,,,,,,
125,CA-2017-127432,Standard Class,AD-10180,Home Office,United States,Great Falls,Montana,West,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,"$3,000 ",5,0,1379.977,,,,,,,,,
126,US-2016-139486,First Class,LH-17155,Consumer,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,$55 ,3,0.2,-12.4146,,,,,,,,,
127,US-2016-139486,First Class,LH-17155,Consumer,United States,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,$66 ,2,0,27.1666,,,,,,,,,
128,CA-2015-102848,Second Class,KB-16240,Corporate,United States,Los Angeles,California,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,$191 ,1,0.2,11.92,,,,,,,,,
129,US-2017-129441,Standard Class,JC-15340,Consumer,United States,Los Angeles,California,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,$48 ,3,0,2.397,,,,,,,,,
130,CA-2016-136924,First Class,ES-14080,Corporate,United States,Tucson,Arizona,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,$381 ,8,0.2,38.0864,,,,,,,,,
131,CA-2016-136406,Second Class,BD-11320,Consumer,United States,San Francisco,California,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,"$1,122 ",2,0.2,0,,,,,,,,,
132,CA-2016-113243,Standard Class,OT-18730,Consumer,United States,Los Angeles,California,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,"$1,336 ",4,0.2,-217.048,,,,,,,,,
133,CA-2017-118731,Second Class,LP-17080,Consumer,United States,San Francisco,California,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,$43 ,3,0,16.614,,,,,,,,,
134,CA-2017-137099,First Class,FP-14320,Consumer,United States,Los Angeles,California,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,$374 ,3,0.2,46.797,,,,,,,,,
135,CA-2017-156951,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,$451 ,3,0.2,0,,,,,,,,,
136,CA-2017-164826,Standard Class,JF-15415,Consumer,United States,New York City,New York,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,$15 ,3,0,4.0095,,,,,,,,,
137,CA-2017-145233,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,$470 ,3,0.2,52.9173,,,,,,,,,
138,CA-2017-145233,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,$106 ,2,0.2,9.2386,,,,,,,,,
139,CA-2017-145233,Standard Class,DV-13465,Consumer,United States,Denver,Colorado,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,$406 ,4,0.2,30.4776,,,,,,,,,
140,US-2016-156986,Standard Class,ZC-21910,Consumer,United States,Salem,Oregon,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,$85 ,2,0.2,-20.1362,,,,,,,,,
141,CA-2014-131450,Standard Class,LR-16915,Consumer,United States,San Diego,California,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,"$1,200 ",3,0.2,434.9913,,,,,,,,,
142,CA-2014-131450,Standard Class,LR-16915,Consumer,United States,San Diego,California,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,$446 ,5,0.2,55.745,,,,,,,,,
143,CA-2014-131450,Standard Class,LR-16915,Consumer,United States,San Diego,California,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,$328 ,8,0,91.7728,,,,,,,,,
144,US-2016-100720,Standard Class,CK-12205,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,$144 ,3,0.4,-28.7964,,,,,,,,,
145,US-2016-100720,Standard Class,CK-12205,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,$494 ,4,0.4,-115.3544,,,,,,,,,
146,US-2014-105767,Standard Class,AR-10510,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003092,Technology,Phones,Motorola L804,$55 ,2,0.4,-10.1178,,,,,,,,,
147,CA-2016-121223,Second Class,GD-14590,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,$729 ,9,0.4,-157.9383,,,,,,,,,
148,CA-2017-138611,Second Class,CK-12595,Consumer,United States,Grove City,Ohio,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,$120 ,10,0.4,15.992,,,,,,,,,
149,CA-2017-117947,Second Class,NG-18355,Corporate,United States,New York City,New York,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",$40 ,2,0,15.7872,,,,,,,,,
150,CA-2017-117947,Second Class,NG-18355,Corporate,United States,New York City,New York,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$10 ,2,0,3.0814,,,,,,,,,
151,CA-2017-117947,Second Class,NG-18355,Corporate,United States,New York City,New York,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,$38 ,1,0,10.9939,,,,,,,,,
152,CA-2017-117947,Second Class,NG-18355,Corporate,United States,New York City,New York,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",$88 ,3,0,27.2862,,,,,,,,,
153,CA-2017-163020,Standard Class,MO-17800,Home Office,United States,New York City,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",$36 ,7,0,12.0904,,,,,,,,,
154,US-2016-135720,Second Class,FM-14380,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,$120 ,5,0.2,29.95,,,,,,,,,
155,US-2016-135720,Second Class,FM-14380,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,$301 ,4,0.2,30.0768,,,,,,,,,
156,CA-2016-115917,Standard Class,RB-19465,Home Office,United States,Vallejo,California,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,"$1,049 ",5,0,272.792,,,,,,,,,
157,CA-2016-160745,Second Class,AR-10825,Corporate,United States,Vancouver,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,$15 ,4,0,6.068,,,,,,,,,
158,CA-2016-160745,Second Class,AR-10825,Corporate,United States,Vancouver,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,$302 ,3,0.2,22.6782,,,,,,,,,
159,CA-2016-160745,Second Class,AR-10825,Corporate,United States,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,$316 ,4,0,31.6,,,,,,,,,
160,CA-2017-140844,Standard Class,AR-10405,Corporate,United States,New York City,New York,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,$103 ,8,0,10.312,,,,,,,,,
161,CA-2014-156314,First Class,RP-19390,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",$30 ,5,0.2,8.7285,,,,,,,,,
162,CA-2017-161480,Standard Class,RA-19285,Consumer,United States,New York City,New York,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$192 ,2,0.2,4.7996,,,,,,,,,
163,CA-2015-131534,Standard Class,AB-10165,Consumer,United States,Los Angeles,California,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,$166 ,1,0,24.936,,,,,,,,,
164,CA-2017-114552,Standard Class,Dl-13600,Corporate,United States,Cleveland,Ohio,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",$15 ,3,0.2,4.1448,,,,,,,,,
165,CA-2016-163755,Second Class,AS-10285,Corporate,United States,Seattle,Washington,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",$210 ,3,0,35.6796,,,,,,,,,
166,CA-2015-142027,Standard Class,JK-15370,Consumer,United States,Long Beach,California,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,$370 ,3,0.2,-13.8717,,,,,,,,,
167,CA-2014-112158,First Class,DP-13165,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$120 ,4,0,52.7824,,,,,,,,,
168,CA-2014-112158,First Class,DP-13165,Consumer,United States,New York City,New York,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,$884 ,5,0.2,-110.49,,,,,,,,,
169,US-2017-100048,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,$308 ,2,0,89.3142,,,,,,,,,
170,US-2017-100048,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,$300 ,3,0,113.9886,,,,,,,,,
171,CA-2014-130092,First Class,SV-20365,Consumer,United States,Dover,Delaware,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$10 ,2,0,3.0814,,,,,,,,,
172,CA-2017-108910,Standard Class,KC-16540,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$103 ,3,0.2,24.4758,,,,,,,,,
173,CA-2014-104472,Standard Class,CK-12325,Home Office,United States,Orem,Utah,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,$73 ,6,0,21.996,,,,,,,,,
174,CA-2014-117429,Standard Class,MR-17545,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",$130 ,5,0.2,21.112,,,,,,,,,
175,US-2016-150861,First Class,EG-13900,Consumer,United States,Oceanside,New York,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",$400 ,2,0.4,-153.3456,,,,,,,,,
176,US-2016-150861,First Class,EG-13900,Consumer,United States,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$543 ,3,0.1,102.4998,,,,,,,,,
177,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,$180 ,3,0,86.3856,,,,,,,,,
178,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,$85 ,1,0,18.6956,,,,,,,,,
179,CA-2014-132500,Standard Class,GZ-14470,Consumer,United States,San Francisco,California,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,$50 ,2,0,8.4966,,,,,,,,,
180,CA-2014-124429,Same Day,MH-17785,Corporate,United States,San Diego,California,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,$567 ,10,0.2,-28.356,,,,,,,,,
181,CA-2016-110499,First Class,YC-21895,Corporate,United States,San Francisco,California,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,"$1,200 ",3,0.2,374.9925,,,,,,,,,
182,CA-2015-135272,Standard Class,MS-17830,Consumer,United States,Los Angeles,California,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,$80 ,4,0,28.7712,,,,,,,,,
183,CA-2015-114923,Standard Class,LH-17020,Consumer,United States,Columbus,Ohio,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,$108 ,3,0.4,-26.9955,,,,,,,,,
184,CA-2015-144267,First Class,NZ-18565,Home Office,United States,San Francisco,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,$544 ,3,0.2,40.8006,,,,,,,,,
185,US-2015-157014,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,$24 ,2,0.2,-2.7,,,,,,,,,
186,US-2015-157014,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",$35 ,1,0.5,-15.6156,,,,,,,,,
187,US-2015-157014,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,$48 ,2,0.2,0.5998,,,,,,,,,
188,CA-2015-154620,Standard Class,LT-17110,Consumer,United States,Lancaster,California,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",$349 ,2,0.2,34.8928,,,,,,,,,
189,CA-2015-101910,Standard Class,CD-11920,Consumer,United States,Lake Elsinore,California,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$284 ,5,0.2,17.745,,,,,,,,,
190,CA-2017-105809,First Class,HW-14935,Corporate,United States,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",$22 ,1,0,7.3359,,,,,,,,,
191,CA-2017-105809,First Class,HW-14935,Corporate,United States,San Diego,California,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,$216 ,2,0.2,18.8972,,,,,,,,,
192,CA-2017-135783,First Class,GM-14440,Consumer,United States,San Francisco,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",$18 ,2,0,6.2152,,,,,,,,,
193,CA-2014-134313,Standard Class,RA-19915,Consumer,United States,Denver,Colorado,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,"$1,984 ",4,0.2,247.996,,,,,,,,,
194,CA-2014-151995,First Class,ZC-21910,Consumer,United States,Edmonds,Washington,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top","$1,299 ",5,0,311.652,,,,,,,,,
195,CA-2014-151995,First Class,ZC-21910,Consumer,United States,Edmonds,Washington,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,$26 ,2,0,2.578,,,,,,,,,
196,CA-2017-143686,Same Day,PJ-19015,Consumer,United States,Santa Ana,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",$18 ,2,0,6.2152,,,,,,,,,
197,CA-2017-143686,Same Day,PJ-19015,Consumer,United States,Santa Ana,California,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,"$1,400 ",7,0,601.9699,,,,,,,,,
198,CA-2014-140858,Standard Class,CA-12775,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,"$1,228 ",5,0.3,0,,,,,,,,,
199,CA-2017-101434,Standard Class,TR-21325,Consumer,United States,Belleville,New Jersey,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,$240 ,3,0,71.991,,,,,,,,,
200,US-2014-102071,Standard Class,PG-18820,Consumer,United States,San Francisco,California,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,$68 ,4,0,4.068,,,,,,,,,
201,US-2014-102071,Standard Class,PG-18820,Consumer,United States,San Francisco,California,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$168 ,3,0,40.3128,,,,,,,,,
202,CA-2015-100454,Standard Class,BM-11650,Corporate,United States,New York City,New York,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,$186 ,4,0.2,9.3024,,,,,,,,,
203,CA-2017-107503,Standard Class,GA-14725,Consumer,United States,Lorain,Ohio,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",$49 ,4,0.2,8.5568,,,,,,,,,
204,CA-2014-107755,Standard Class,CK-12760,Corporate,United States,Linden,New Jersey,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,$115 ,7,0,49.6048,,,,,,,,,
205,CA-2016-123274,Standard Class,GT-14710,Consumer,United States,New York City,New York,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",$44 ,2,0,14.6718,,,,,,,,,
206,CA-2016-158099,First Class,PK-18910,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,$281 ,3,0.4,-46.797,,,,,,,,,
207,CA-2016-116736,Standard Class,CC-12430,Home Office,United States,Concord,New Hampshire,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",$323 ,3,0,64.518,,,,,,,,,
208,CA-2016-116736,Standard Class,CC-12430,Home Office,United States,Concord,New Hampshire,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$30 ,1,0,13.1956,,,,,,,,,
209,CA-2016-116736,Standard Class,CC-12430,Home Office,United States,Concord,New Hampshire,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,$372 ,3,0,66.9546,,,,,,,,,
210,CA-2017-111689,Second Class,HP-14815,Home Office,United States,New York City,New York,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,243 ",5,0.1,262.39,,,,,,,,,
211,CA-2014-134061,Standard Class,LL-16840,Consumer,United States,Rochester,New York,East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,$17 ,2,0,5.9364,,,,,,,,,
212,CA-2017-132934,Standard Class,JE-15475,Consumer,United States,New Rochelle,New York,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,$150 ,5,0,14.995,,,,,,,,,
213,CA-2017-143259,Standard Class,PO-18865,Consumer,United States,New York City,New York,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",$323 ,4,0.2,12.1176,,,,,,,,,
214,CA-2017-143259,Standard Class,PO-18865,Consumer,United States,New York City,New York,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,$91 ,7,0,2.7279,,,,,,,,,
215,CA-2015-133627,Standard Class,SC-20050,Home Office,United States,Norwich,Connecticut,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,$22 ,6,0,9.102,,,,,,,,,
216,CA-2015-111164,Standard Class,SE-20110,Consumer,United States,New York City,New York,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,$85 ,3,0,34.9074,,,,,,,,,
217,CA-2015-111164,Standard Class,SE-20110,Consumer,United States,New York City,New York,East,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,$22 ,1,0,10.5552,,,,,,,,,
218,CA-2014-132962,First Class,JM-15535,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,$252 ,5,0.2,53.55,,,,,,,,,
219,US-2017-111745,First Class,RA-19885,Corporate,United States,Farmington,New Mexico,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,$160 ,1,0,54.3966,,,,,,,,,
220,CA-2016-142958,Standard Class,RW-19630,Corporate,United States,Torrance,California,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,"$1,114 ",4,0.2,41.7852,,,,,,,,,
221,US-2015-140200,First Class,CA-12775,Consumer,United States,Mesa,Arizona,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$393 ,3,0.5,-204.4458,,,,,,,,,
222,US-2017-110576,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",$516 ,7,0.2,-12.9122,,,,,,,,,
223,US-2017-110576,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,"$1,007 ",6,0.2,75.5424,,,,,,,,,
224,US-2017-110576,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","$2,065 ",12,0.4,-619.596,,,,,,,,,
